safra,estagio,parcela,dose,bloco,atributo,valor
2023_2024,R2,57,200,1,rgb_glcm_sum_average,10.136
2023_2024,R2,57,200,1,rgb_glcm_sum_variance,96.5943
2023_2024,R2,57,200,1,rgb_glcm_sum_entropy,3.20359
2023_2024,R2,57,200,1,rgb_glcm_entropy,4.04812
2023_2024,R2,57,200,1,rgb_glcm_diff_entropy,1.2028
2023_2024,R2,57,200,1,rgb_glcm_imc1,-0.411331
2023_2024,R2,57,200,1,rgb_glcm_imc2,0.936527
2023_2024,R2,57,200,1,rgb_glcm_mcc,0.936738
2023_2024,R2,57,200,1,rgb_glcm_dissimilarity,0.836326
2023_2024,R2,57,200,1,rgb_glcm_inertia,1.61939
2023_2024,R2,57,200,1,rgb_glcm_cluster_shade,286.886
2023_2024,R2,57,200,1,rgb_glcm_cluster_prominence,7818.86
2023_2024,R2,57,200,1,rgb_glcm_homogeneity,0.678019
2023_2024,R2,57,200,1,rgb_glcmw3_asm,0.447887
2023_2024,R2,57,200,1,rgb_glcmw3_contrast,0.46555
2023_2024,R2,57,200,1,rgb_glcmw3_entropy,1.05393
2023_2024,R2,57,200,1,rgb_glcmw3_correlation,0.433969
2023_2024,R2,57,200,1,rgb_glcmw3_homogeneity,0.818037
2023_2024,R2,57,200,1,rgb_glcmw5_asm,0.327013
2023_2024,R2,57,200,1,rgb_glcmw5_contrast,0.465502
2023_2024,R2,57,200,1,rgb_glcmw5_entropy,1.50816
2023_2024,R2,57,200,1,rgb_glcmw5_correlation,0.626551
2023_2024,R2,57,200,1,rgb_glcmw5_homogeneity,0.818056
2023_2024,R2,57,200,1,rgb_glcmw7_asm,0.269076
2023_2024,R2,57,200,1,rgb_glcmw7_contrast,0.465536
2023_2024,R2,57,200,1,rgb_glcmw7_entropy,1.77682
2023_2024,R2,57,200,1,rgb_glcmw7_correlation,0.717871
2023_2024,R2,57,200,1,rgb_glcmw7_homogeneity,0.818062
2022_2023,R2,d200_b1,200,1,NDVI,0.782176
2022_2023,R2,d200_b1,200,1,GNDVI,0.218242
2022_2023,R2,d200_b1,200,1,NDRE,0.371297
2022_2023,R2,d200_b1,200,1,CIrededge,1.2247
2022_2023,R2,d200_b1,200,1,SAVI,0.64015
2022_2023,R2,d200_b1,200,1,EVI,1.98915
2022_2023,R2,d200_b1,200,1,VARI,1.60012
2022_2023,R2,d200_b1,200,1,TGI,0.215068
2022_2023,R2,d200_b1,200,1,spec_mean,0.302069
2022_2023,R2,d200_b1,200,1,spec_std,0.249946
2022_2023,R2,d200_b1,200,1,spec_p10,0.0515934
2022_2023,R2,d200_b1,200,1,spec_p50,0.219008
2022_2023,R2,d200_b1,200,1,spec_p90,0.724425
2022_2023,R2,d200_b1,200,1,glcm_asm,0.0327254
2022_2023,R2,d200_b1,200,1,glcm_contrast,1.48969
2022_2023,R2,d200_b1,200,1,glcm_correlation,0.968494
2022_2023,R2,d200_b1,200,1,glcm_variance,23.6375
2022_2023,R2,d200_b1,200,1,glcm_idm,0.687537
2022_2023,R2,d200_b1,200,1,glcm_sum_average,14.7661
2022_2023,R2,d200_b1,200,1,glcm_sum_variance,225.117
2022_2023,R2,d200_b1,200,1,glcm_sum_entropy,3.27831
2022_2023,R2,d200_b1,200,1,glcm_entropy,4.03751
2022_2023,R2,d200_b1,200,1,glcm_diff_entropy,1.17223
2022_2023,R2,d200_b1,200,1,glcm_imc1,-0.482112
2022_2023,R2,d200_b1,200,1,glcm_imc2,0.960744
2022_2023,R2,d200_b1,200,1,glcm_mcc,0.970189
2022_2023,R2,d200_b1,200,1,glcm_dissimilarity,0.760858
2022_2023,R2,d200_b1,200,1,glcm_inertia,1.48969
2022_2023,R2,d200_b1,200,1,glcm_cluster_shade,-237.482
2022_2023,R2,d200_b1,200,1,glcm_cluster_prominence,14497.4
2022_2023,R2,d200_b1,200,1,glcm_homogeneity,0.710285
2022_2023,R2,d200_b1,200,1,glcmw3_asm,0.515381
2022_2023,R2,d200_b1,200,1,glcmw3_contrast,0.415296
2022_2023,R2,d200_b1,200,1,glcmw3_entropy,0.921204
2022_2023,R2,d200_b1,200,1,glcmw3_correlation,0.418649
2022_2023,R2,d200_b1,200,1,glcmw3_homogeneity,0.838373
2022_2023,R2,d200_b1,200,1,glcmw5_asm,0.400802
2022_2023,R2,d200_b1,200,1,glcmw5_contrast,0.415212
2022_2023,R2,d200_b1,200,1,glcmw5_entropy,1.33568
2022_2023,R2,d200_b1,200,1,glcmw5_correlation,0.609459
2022_2023,R2,d200_b1,200,1,glcmw5_homogeneity,0.83839
2022_2023,R2,d200_b1,200,1,glcmw7_asm,0.341551
2022_2023,R2,d200_b1,200,1,glcmw7_contrast,0.415097
2022_2023,R2,d200_b1,200,1,glcmw7_entropy,1.59731
2022_2023,R2,d200_b1,200,1,glcmw7_correlation,0.699501
2022_2023,R2,d200_b1,200,1,glcmw7_homogeneity,0.838422
2022_2023,R2,d200_b1,200,1,rgb_glcm_asm,
2022_2023,R2,d200_b1,200,1,rgb_glcm_contrast,
2022_2023,R2,d200_b1,200,1,rgb_glcm_correlation,
2022_2023,R2,d200_b1,200,1,rgb_glcm_variance,
2022_2023,R2,d200_b1,200,1,rgb_glcm_idm,
2022_2023,R2,d200_b1,200,1,rgb_glcm_sum_average,
2022_2023,R2,d200_b1,200,1,rgb_glcm_sum_variance,
2022_2023,R2,d200_b1,200,1,rgb_glcm_sum_entropy,
2022_2023,R2,d200_b1,200,1,rgb_glcm_entropy,
2022_2023,R2,d200_b1,200,1,rgb_glcm_diff_entropy,
2022_2023,R2,d200_b1,200,1,rgb_glcm_imc1,
2022_2023,R2,d200_b1,200,1,rgb_glcm_imc2,
2022_2023,R2,d200_b1,200,1,rgb_glcm_mcc,
2022_2023,R2,d200_b1,200,1,rgb_glcm_dissimilarity,
2022_2023,R2,d200_b1,200,1,rgb_glcm_inertia,
2022_2023,R2,d200_b1,200,1,rgb_glcm_cluster_shade,
2022_2023,R2,d200_b1,200,1,rgb_glcm_cluster_prominence,
2022_2023,R2,d200_b1,200,1,rgb_glcm_homogeneity,
2022_2023,R2,d200_b1,200,1,rgb_glcmw3_asm,
2022_2023,R2,d200_b1,200,1,rgb_glcmw3_contrast,
2022_2023,R2,d200_b1,200,1,rgb_glcmw3_entropy,
2022_2023,R2,d200_b1,200,1,rgb_glcmw3_correlation,
2022_2023,R2,d200_b1,200,1,rgb_glcmw3_homogeneity,
2022_2023,R2,d200_b1,200,1,rgb_glcmw5_asm,
2022_2023,R2,d200_b1,200,1,rgb_glcmw5_contrast,
2022_2023,R2,d200_b1,200,1,rgb_glcmw5_entropy,
2022_2023,R2,d200_b1,200,1,rgb_glcmw5_correlation,
2022_2023,R2,d200_b1,200,1,rgb_glcmw5_homogeneity,
2022_2023,R2,d200_b1,200,1,rgb_glcmw7_asm,
2022_2023,R2,d200_b1,200,1,rgb_glcmw7_contrast,
2022_2023,R2,d200_b1,200,1,rgb_glcmw7_entropy,
2022_2023,R2,d200_b1,200,1,rgb_glcmw7_correlation,
2022_2023,R2,d200_b1,200,1,rgb_glcmw7_homogeneity,
2023_2024,R2,116,200,2,NDVI,0.735405
2023_2024,R2,116,200,2,GNDVI,0.147575
2023_2024,R2,116,200,2,NDRE,0.340304
2023_2024,R2,116,200,2,CIrededge,1.09649
2023_2024,R2,116,200,2,SAVI,0.62143
2023_2024,R2,116,200,2,EVI,2.77399
2023_2024,R2,116,200,2,VARI,1.24027
2023_2024,R2,116,200,2,TGI,0.266588
2023_2024,R2,116,200,2,spec_mean,0.31422
2023_2024,R2,116,200,2,spec_std,0.236404
2023_2024,R2,116,200,2,spec_p10,0.065185
2023_2024,R2,116,200,2,spec_p50,0.25521
2023_2024,R2,116,200,2,spec_p90,0.705905
2023_2024,R2,116,200,2,glcm_asm,0.0316733
2023_2024,R2,116,200,2,glcm_contrast,1.09165
2023_2024,R2,116,200,2,glcm_correlation,0.976065
2023_2024,R2,116,200,2,glcm_variance,22.8049
2023_2024,R2,116,200,2,glcm_idm,0.713604
2023_2024,R2,116,200,2,glcm_sum_average,13.7108
2023_2024,R2,116,200,2,glcm_sum_variance,198.507
2023_2024,R2,116,200,2,glcm_sum_entropy,3.30026
2023_2024,R2,116,200,2,glcm_entropy,3.95943
2023_2024,R2,116,200,2,glcm_diff_entropy,1.06754
2023_2024,R2,116,200,2,glcm_imc1,-0.524837
2023_2024,R2,116,200,2,glcm_imc2,0.969659
2023_2024,R2,116,200,2,glcm_mcc,0.977557
2023_2024,R2,116,200,2,glcm_dissimilarity,0.657453
2023_2024,R2,116,200,2,glcm_inertia,1.09165
2023_2024,R2,116,200,2,glcm_cluster_shade,-61.2924
2023_2024,R2,116,200,2,glcm_cluster_prominence,13022.2
2023_2024,R2,116,200,2,glcm_homogeneity,0.731499
2023_2024,R2,116,200,2,glcmw3_asm,0.538031
2023_2024,R2,116,200,2,glcmw3_contrast,0.330814
2023_2024,R2,116,200,2,glcmw3_entropy,0.860271
2023_2024,R2,116,200,2,glcmw3_correlation,0.410947
2023_2024,R2,116,200,2,glcmw3_homogeneity,0.854526
2023_2024,R2,116,200,2,glcmw5_asm,0.423151
2023_2024,R2,116,200,2,glcmw5_contrast,0.330884
2023_2024,R2,116,200,2,glcmw5_entropy,1.25462
2023_2024,R2,116,200,2,glcmw5_correlation,0.602368
2023_2024,R2,116,200,2,glcmw5_homogeneity,0.854507
2023_2024,R2,116,200,2,glcmw7_asm,0.362996
2023_2024,R2,116,200,2,glcmw7_contrast,0.331017
2023_2024,R2,116,200,2,glcmw7_entropy,1.50651
2023_2024,R2,116,200,2,glcmw7_correlation,0.693446
2023_2024,R2,116,200,2,glcmw7_homogeneity,0.854485
2023_2024,R2,116,200,2,rgb_glcm_asm,0.02628
2023_2024,R2,116,200,2,rgb_glcm_contrast,1.73398
2023_2024,R2,116,200,2,rgb_glcm_correlation,0.933926
2023_2024,R2,116,200,2,rgb_glcm_variance,13.1215
2023_2024,R2,116,200,2,rgb_glcm_idm,0.645963
2023_2024,R2,116,200,2,rgb_glcm_sum_average,10.0224
2023_2024,R2,116,200,2,rgb_glcm_sum_variance,97.0422
2023_2024,R2,116,200,2,rgb_glcm_sum_entropy,3.21866
2023_2024,R2,116,200,2,rgb_glcm_entropy,4.09377
2023_2024,R2,116,200,2,rgb_glcm_diff_entropy,1.23297
2023_2024,R2,116,200,2,rgb_glcm_imc1,-0.40486
2023_2024,R2,116,200,2,rgb_glcm_imc2,0.935322
2023_2024,R2,116,200,2,rgb_glcm_mcc,0.935659
2023_2024,R2,116,200,2,rgb_glcm_dissimilarity,0.867922
2023_2024,R2,116,200,2,rgb_glcm_inertia,1.73398
2023_2024,R2,116,200,2,rgb_glcm_cluster_shade,288.856
2023_2024,R2,116,200,2,rgb_glcm_cluster_prominence,8030.24
2023_2024,R2,116,200,2,rgb_glcm_homogeneity,0.672114
2023_2024,R2,116,200,2,rgb_glcmw3_asm,0.442792
2023_2024,R2,116,200,2,rgb_glcmw3_contrast,0.487956
2023_2024,R2,116,200,2,rgb_glcmw3_entropy,1.07154
2023_2024,R2,116,200,2,rgb_glcmw3_correlation,0.435968
2023_2024,R2,116,200,2,rgb_glcmw3_homogeneity,0.812587
2023_2024,R2,116,200,2,rgb_glcmw5_asm,0.322859
2023_2024,R2,116,200,2,rgb_glcmw5_contrast,0.487905
2023_2024,R2,116,200,2,rgb_glcmw5_entropy,1.5319
2023_2024,R2,116,200,2,rgb_glcmw5_correlation,0.626556
2023_2024,R2,116,200,2,rgb_glcmw5_homogeneity,0.812592
2023_2024,R2,116,200,2,rgb_glcmw7_asm,0.265751
2023_2024,R2,116,200,2,rgb_glcmw7_contrast,0.48781
2023_2024,R2,116,200,2,rgb_glcmw7_entropy,1.80219
2023_2024,R2,116,200,2,rgb_glcmw7_correlation,0.715761
2023_2024,R2,116,200,2,rgb_glcmw7_homogeneity,0.812609
2022_2023,R2,d200_b2,200,2,NDVI,0.750334
2022_2023,R2,d200_b2,200,2,GNDVI,0.171276
2022_2023,R2,d200_b2,200,2,NDRE,0.352655
2022_2023,R2,d200_b2,200,2,CIrededge,1.13111
2022_2023,R2,d200_b2,200,2,SAVI,0.609778
2022_2023,R2,d200_b2,200,2,EVI,1.48577
2022_2023,R2,d200_b2,200,2,VARI,2.29951
2022_2023,R2,d200_b2,200,2,TGI,0.206356
2022_2023,R2,d200_b2,200,2,spec_mean,0.301223
2022_2023,R2,d200_b2,200,2,spec_std,0.240727
2022_2023,R2,d200_b2,200,2,spec_p10,0.0579763
2022_2023,R2,d200_b2,200,2,spec_p50,0.232738
2022_2023,R2,d200_b2,200,2,spec_p90,0.703507
2022_2023,R2,d200_b2,200,2,glcm_asm,0.0418892
2022_2023,R2,d200_b2,200,2,glcm_contrast,1.34255
2022_2023,R2,d200_b2,200,2,glcm_correlation,0.973344
2022_2023,R2,d200_b2,200,2,glcm_variance,25.1705
2022_2023,R2,d200_b2,200,2,glcm_idm,0.711561
2022_2023,R2,d200_b2,200,2,glcm_sum_average,13.7607
2022_2023,R2,d200_b2,200,2,glcm_sum_variance,210.328
2022_2023,R2,d200_b2,200,2,glcm_sum_entropy,3.22872
2022_2023,R2,d200_b2,200,2,glcm_entropy,3.92944
2022_2023,R2,d200_b2,200,2,glcm_diff_entropy,1.12521
2022_2023,R2,d200_b2,200,2,glcm_imc1,-0.507177
2022_2023,R2,d200_b2,200,2,glcm_imc2,0.964706
2022_2023,R2,d200_b2,200,2,glcm_mcc,0.974937
2022_2023,R2,d200_b2,200,2,glcm_dissimilarity,0.696949
2022_2023,R2,d200_b2,200,2,glcm_inertia,1.34255
2022_2023,R2,d200_b2,200,2,glcm_cluster_shade,-104.049
2022_2023,R2,d200_b2,200,2,glcm_cluster_prominence,15202.1
2022_2023,R2,d200_b2,200,2,glcm_homogeneity,0.731687
2022_2023,R2,d200_b2,200,2,glcmw3_asm,0.54825
2022_2023,R2,d200_b2,200,2,glcmw3_contrast,0.378778
2022_2023,R2,d200_b2,200,2,glcmw3_entropy,0.855234
2022_2023,R2,d200_b2,200,2,glcmw3_correlation,0.384802
2022_2023,R2,d200_b2,200,2,glcmw3_homogeneity,0.851976
2022_2023,R2,d200_b2,200,2,glcmw5_asm,0.439574
2022_2023,R2,d200_b2,200,2,glcmw5_contrast,0.378664
2022_2023,R2,d200_b2,200,2,glcmw5_entropy,1.24282
2022_2023,R2,d200_b2,200,2,glcmw5_correlation,0.56844
2022_2023,R2,d200_b2,200,2,glcmw5_homogeneity,0.852003
2022_2023,R2,d200_b2,200,2,glcmw7_asm,0.382967
2022_2023,R2,d200_b2,200,2,glcmw7_contrast,0.378597
2022_2023,R2,d200_b2,200,2,glcmw7_entropy,1.48677
2022_2023,R2,d200_b2,200,2,glcmw7_correlation,0.658803
2022_2023,R2,d200_b2,200,2,glcmw7_homogeneity,0.852024
2022_2023,R2,d200_b2,200,2,rgb_glcm_asm,
2022_2023,R2,d200_b2,200,2,rgb_glcm_contrast,
2022_2023,R2,d200_b2,200,2,rgb_glcm_correlation,
2022_2023,R2,d200_b2,200,2,rgb_glcm_variance,
2022_2023,R2,d200_b2,200,2,rgb_glcm_idm,
2022_2023,R2,d200_b2,200,2,rgb_glcm_sum_average,
2022_2023,R2,d200_b2,200,2,rgb_glcm_sum_variance,
2022_2023,R2,d200_b2,200,2,rgb_glcm_sum_entropy,
2022_2023,R2,d200_b2,200,2,rgb_glcm_entropy,
2022_2023,R2,d200_b2,200,2,rgb_glcm_diff_entropy,
2022_2023,R2,d200_b2,200,2,rgb_glcm_imc1,
2022_2023,R2,d200_b2,200,2,rgb_glcm_imc2,
2022_2023,R2,d200_b2,200,2,rgb_glcm_mcc,
2022_2023,R2,d200_b2,200,2,rgb_glcm_dissimilarity,
2022_2023,R2,d200_b2,200,2,rgb_glcm_inertia,
2022_2023,R2,d200_b2,200,2,rgb_glcm_cluster_shade,
2022_2023,R2,d200_b2,200,2,rgb_glcm_cluster_prominence,
2022_2023,R2,d200_b2,200,2,rgb_glcm_homogeneity,
2022_2023,R2,d200_b2,200,2,rgb_glcmw3_asm,
2022_2023,R2,d200_b2,200,2,rgb_glcmw3_contrast,
2022_2023,R2,d200_b2,200,2,rgb_glcmw3_entropy,
2022_2023,R2,d200_b2,200,2,rgb_glcmw3_correlation,
2022_2023,R2,d200_b2,200,2,rgb_glcmw3_homogeneity,
2022_2023,R2,d200_b2,200,2,rgb_glcmw5_asm,
2022_2023,R2,d200_b2,200,2,rgb_glcmw5_contrast,
2022_2023,R2,d200_b2,200,2,rgb_glcmw5_entropy,
2022_2023,R2,d200_b2,200,2,rgb_glcmw5_correlation,
2022_2023,R2,d200_b2,200,2,rgb_glcmw5_homogeneity,
2022_2023,R2,d200_b2,200,2,rgb_glcmw7_asm,
2022_2023,R2,d200_b2,200,2,rgb_glcmw7_contrast,
2022_2023,R2,d200_b2,200,2,rgb_glcmw7_entropy,
2022_2023,R2,d200_b2,200,2,rgb_glcmw7_correlation,
2022_2023,R2,d200_b2,200,2,rgb_glcmw7_homogeneity,
2023_2024,R2,121,200,3,NDVI,0.739468
2023_2024,R2,121,200,3,GNDVI,0.157969
2023_2024,R2,121,200,3,NDRE,0.346832
2023_2024,R2,121,200,3,CIrededge,1.12818
2023_2024,R2,121,200,3,SAVI,0.624217
2023_2024,R2,121,200,3,EVI,2.15289
2023_2024,R2,121,200,3,VARI,1.24292
2023_2024,R2,121,200,3,TGI,0.262675
2023_2024,R2,121,200,3,spec_mean,0.309588
2023_2024,R2,121,200,3,spec_std,0.237454
2023_2024,R2,121,200,3,spec_p10,0.0649263
2023_2024,R2,121,200,3,spec_p50,0.250844
2023_2024,R2,121,200,3,spec_p90,0.704568
2023_2024,R2,121,200,3,glcm_asm,0.0383791
2023_2024,R2,121,200,3,glcm_contrast,1.06062
2023_2024,R2,121,200,3,glcm_correlation,0.978119
2023_2024,R2,121,200,3,glcm_variance,24.2362
2023_2024,R2,121,200,3,glcm_idm,0.719522
2023_2024,R2,121,200,3,glcm_sum_average,13.5058
2023_2024,R2,121,200,3,glcm_sum_variance,200.967
2023_2024,R2,121,200,3,glcm_sum_entropy,3.25488
2023_2024,R2,121,200,3,glcm_entropy,3.90022
2023_2024,R2,121,200,3,glcm_diff_entropy,1.05599
2023_2024,R2,121,200,3,glcm_imc1,-0.528689
2023_2024,R2,121,200,3,glcm_imc2,0.969211
2023_2024,R2,121,200,3,glcm_mcc,0.980003
2023_2024,R2,121,200,3,glcm_dissimilarity,0.642456
2023_2024,R2,121,200,3,glcm_inertia,1.06062
2023_2024,R2,121,200,3,glcm_cluster_shade,-60.1594
2023_2024,R2,121,200,3,glcm_cluster_prominence,14426.9
2023_2024,R2,121,200,3,glcm_homogeneity,0.73676
2023_2024,R2,121,200,3,glcmw3_asm,0.55857
2023_2024,R2,121,200,3,glcmw3_contrast,0.315644
2023_2024,R2,121,200,3,glcmw3_entropy,0.8205
2023_2024,R2,121,200,3,glcmw3_correlation,0.39819
2023_2024,R2,121,200,3,glcmw3_homogeneity,0.8613
2023_2024,R2,121,200,3,glcmw5_asm,0.448223
2023_2024,R2,121,200,3,glcmw5_contrast,0.315698
2023_2024,R2,121,200,3,glcmw5_entropy,1.19823
2023_2024,R2,121,200,3,glcmw5_correlation,0.580742
2023_2024,R2,121,200,3,glcmw5_homogeneity,0.861292
2023_2024,R2,121,200,3,glcmw7_asm,0.390462
2023_2024,R2,121,200,3,glcmw7_contrast,0.315751
2023_2024,R2,121,200,3,glcmw7_entropy,1.4397
2023_2024,R2,121,200,3,glcmw7_correlation,0.667561
2023_2024,R2,121,200,3,glcmw7_homogeneity,0.861262
2023_2024,R2,121,200,3,rgb_glcm_asm,0.027517
2023_2024,R2,121,200,3,rgb_glcm_contrast,1.7725
2023_2024,R2,121,200,3,rgb_glcm_correlation,0.929142
2023_2024,R2,121,200,3,rgb_glcm_variance,12.5074
2023_2024,R2,121,200,3,rgb_glcm_idm,0.64724
2023_2024,R2,121,200,3,rgb_glcm_sum_average,10.0352
2023_2024,R2,121,200,3,rgb_glcm_sum_variance,95.0923
2023_2024,R2,121,200,3,rgb_glcm_sum_entropy,3.19157
2023_2024,R2,121,200,3,rgb_glcm_entropy,4.06397
2023_2024,R2,121,200,3,rgb_glcm_diff_entropy,1.23689
2023_2024,R2,121,200,3,rgb_glcm_imc1,-0.399479
2023_2024,R2,121,200,3,rgb_glcm_imc2,0.931928
2023_2024,R2,121,200,3,rgb_glcm_mcc,0.931615
2023_2024,R2,121,200,3,rgb_glcm_dissimilarity,0.870213
2023_2024,R2,121,200,3,rgb_glcm_inertia,1.7725
2023_2024,R2,121,200,3,rgb_glcm_cluster_shade,291.611
2023_2024,R2,121,200,3,rgb_glcm_cluster_prominence,7917.62
2023_2024,R2,121,200,3,rgb_glcm_homogeneity,0.673068
2023_2024,R2,121,200,3,rgb_glcmw3_asm,0.444833
2023_2024,R2,121,200,3,rgb_glcmw3_contrast,0.495795
2023_2024,R2,121,200,3,rgb_glcmw3_entropy,1.06639
2023_2024,R2,121,200,3,rgb_glcmw3_correlation,0.439347
2023_2024,R2,121,200,3,rgb_glcmw3_homogeneity,0.813238
2023_2024,R2,121,200,3,rgb_glcmw5_asm,0.324068
2023_2024,R2,121,200,3,rgb_glcmw5_contrast,0.495665
2023_2024,R2,121,200,3,rgb_glcmw5_entropy,1.52562
2023_2024,R2,121,200,3,rgb_glcmw5_correlation,0.630254
2023_2024,R2,121,200,3,rgb_glcmw5_homogeneity,0.813253
2023_2024,R2,121,200,3,rgb_glcmw7_asm,0.266198
2023_2024,R2,121,200,3,rgb_glcmw7_contrast,0.495722
2023_2024,R2,121,200,3,rgb_glcmw7_entropy,1.79601
2023_2024,R2,121,200,3,rgb_glcmw7_correlation,0.719563
2023_2024,R2,121,200,3,rgb_glcmw7_homogeneity,0.813218
2022_2023,R2,d200_b3,200,3,NDVI,0.795057
2022_2023,R2,d200_b3,200,3,GNDVI,0.201122
2022_2023,R2,d200_b3,200,3,NDRE,0.374309
2022_2023,R2,d200_b3,200,3,CIrededge,1.23358
2022_2023,R2,d200_b3,200,3,SAVI,0.655601
2022_2023,R2,d200_b3,200,3,EVI,-0.354755
2022_2023,R2,d200_b3,200,3,VARI,2.05375
2022_2023,R2,d200_b3,200,3,TGI,0.229663
2022_2023,R2,d200_b3,200,3,spec_mean,0.310772
2022_2023,R2,d200_b3,200,3,spec_std,0.250054
2022_2023,R2,d200_b3,200,3,spec_p10,0.0499748
2022_2023,R2,d200_b3,200,3,spec_p50,0.23359
2022_2023,R2,d200_b3,200,3,spec_p90,0.729972
2022_2023,R2,d200_b3,200,3,glcm_asm,0.0310746
2022_2023,R2,d200_b3,200,3,glcm_contrast,1.57819
2022_2023,R2,d200_b3,200,3,glcm_correlation,0.965129
2022_2023,R2,d200_b3,200,3,glcm_variance,22.6335
2022_2023,R2,d200_b3,200,3,glcm_idm,0.678214
2022_2023,R2,d200_b3,200,3,glcm_sum_average,15.1043
2022_2023,R2,d200_b3,200,3,glcm_sum_variance,228.779
2022_2023,R2,d200_b3,200,3,glcm_sum_entropy,3.2902
2022_2023,R2,d200_b3,200,3,glcm_entropy,4.07801
2022_2023,R2,d200_b3,200,3,glcm_diff_entropy,1.19549
2022_2023,R2,d200_b3,200,3,glcm_imc1,-0.471488
2022_2023,R2,d200_b3,200,3,glcm_imc2,0.958744
2022_2023,R2,d200_b3,200,3,glcm_mcc,0.966881
2022_2023,R2,d200_b3,200,3,glcm_dissimilarity,0.789976
2022_2023,R2,d200_b3,200,3,glcm_inertia,1.57819
2022_2023,R2,d200_b3,200,3,glcm_cluster_shade,-266.158
2022_2023,R2,d200_b3,200,3,glcm_cluster_prominence,14065.5
2022_2023,R2,d200_b3,200,3,glcm_homogeneity,0.702248
2022_2023,R2,d200_b3,200,3,glcmw3_asm,0.49777
2022_2023,R2,d200_b3,200,3,glcmw3_contrast,0.437712
2022_2023,R2,d200_b3,200,3,glcmw3_entropy,0.957609
2022_2023,R2,d200_b3,200,3,glcmw3_correlation,0.433301
2022_2023,R2,d200_b3,200,3,glcmw3_homogeneity,0.83174
2022_2023,R2,d200_b3,200,3,glcmw5_asm,0.3793
2022_2023,R2,d200_b3,200,3,glcmw5_contrast,0.437696
2022_2023,R2,d200_b3,200,3,glcmw5_entropy,1.3898
2022_2023,R2,d200_b3,200,3,glcmw5_correlation,0.629545
2022_2023,R2,d200_b3,200,3,glcmw5_homogeneity,0.831741
2022_2023,R2,d200_b3,200,3,glcmw7_asm,0.318206
2022_2023,R2,d200_b3,200,3,glcmw7_contrast,0.437775
2022_2023,R2,d200_b3,200,3,glcmw7_entropy,1.66208
2022_2023,R2,d200_b3,200,3,glcmw7_correlation,0.72072
2022_2023,R2,d200_b3,200,3,glcmw7_homogeneity,0.831715
2022_2023,R2,d200_b3,200,3,rgb_glcm_asm,
2022_2023,R2,d200_b3,200,3,rgb_glcm_contrast,
2022_2023,R2,d200_b3,200,3,rgb_glcm_correlation,
2022_2023,R2,d200_b3,200,3,rgb_glcm_variance,
2022_2023,R2,d200_b3,200,3,rgb_glcm_idm,
2022_2023,R2,d200_b3,200,3,rgb_glcm_sum_average,
2022_2023,R2,d200_b3,200,3,rgb_glcm_sum_variance,
2022_2023,R2,d200_b3,200,3,rgb_glcm_sum_entropy,
2022_2023,R2,d200_b3,200,3,rgb_glcm_entropy,
2022_2023,R2,d200_b3,200,3,rgb_glcm_diff_entropy,
2022_2023,R2,d200_b3,200,3,rgb_glcm_imc1,
2022_2023,R2,d200_b3,200,3,rgb_glcm_imc2,
2022_2023,R2,d200_b3,200,3,rgb_glcm_mcc,
2022_2023,R2,d200_b3,200,3,rgb_glcm_dissimilarity,
2022_2023,R2,d200_b3,200,3,rgb_glcm_inertia,
2022_2023,R2,d200_b3,200,3,rgb_glcm_cluster_shade,
2022_2023,R2,d200_b3,200,3,rgb_glcm_cluster_prominence,
2022_2023,R2,d200_b3,200,3,rgb_glcm_homogeneity,
2022_2023,R2,d200_b3,200,3,rgb_glcmw3_asm,
2022_2023,R2,d200_b3,200,3,rgb_glcmw3_contrast,
2022_2023,R2,d200_b3,200,3,rgb_glcmw3_entropy,
2022_2023,R2,d200_b3,200,3,rgb_glcmw3_correlation,
2022_2023,R2,d200_b3,200,3,rgb_glcmw3_homogeneity,
2022_2023,R2,d200_b3,200,3,rgb_glcmw5_asm,
2022_2023,R2,d200_b3,200,3,rgb_glcmw5_contrast,
2022_2023,R2,d200_b3,200,3,rgb_glcmw5_entropy,
2022_2023,R2,d200_b3,200,3,rgb_glcmw5_correlation,
2022_2023,R2,d200_b3,200,3,rgb_glcmw5_homogeneity,
2022_2023,R2,d200_b3,200,3,rgb_glcmw7_asm,
2022_2023,R2,d200_b3,200,3,rgb_glcmw7_contrast,
2022_2023,R2,d200_b3,200,3,rgb_glcmw7_entropy,
2022_2023,R2,d200_b3,200,3,rgb_glcmw7_correlation,
2022_2023,R2,d200_b3,200,3,rgb_glcmw7_homogeneity,
2023_2024,R2,133,200,4,NDVI,0.750817
2023_2024,R2,133,200,4,GNDVI,0.175177
2023_2024,R2,133,200,4,NDRE,0.347673
2023_2024,R2,133,200,4,CIrededge,1.12722
2023_2024,R2,133,200,4,SAVI,0.623383
2023_2024,R2,133,200,4,EVI,4.93908
2023_2024,R2,133,200,4,VARI,1.20001
2023_2024,R2,133,200,4,TGI,0.260364
2023_2024,R2,133,200,4,spec_mean,0.300163
2023_2024,R2,133,200,4,spec_std,0.239514
2023_2024,R2,133,200,4,spec_p10,0.0599533
2023_2024,R2,133,200,4,spec_p50,0.231323
2023_2024,R2,133,200,4,spec_p90,0.693342
2023_2024,R2,133,200,4,glcm_asm,0.0345907
2023_2024,R2,133,200,4,glcm_contrast,1.15417
